2026-09-22T13:28:59.938	ngr/loco/9950012/state/bootid	{"sketch":"NAVI_COHERENCE_0_4","loco":"9950012","boot_id":"3116C88AF7506501","field_accepted":0,"auto_enabled":0,"hall_entry":38,"window_ms":400,"guard_ms":0,"baseline":"X22_LOCKED_NO_PWM_RECOVERY","ir_source":"ESPNOW_TYPE5","ir_bounds":"UNVALIDATED","ir_authority":"PHYSICAL_PROGRESS_GATE","normal_model":"EXPECT_CONFIRM_ADVANCE","recovery_word":10,"traffic_coordination":0}
2026-09-22T13:31:28.414	ngr/loco/9950012/state/direction	2
2026-09-22T13:31:28.414	ngr/loco/9950012/state/estop	0
2026-09-22T13:31:28.415	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:31:28.415	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:29.364	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:29.399	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:29.400	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":151099,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":148739,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:29.400	ngr/loco/9950012/state/throttle	0
2026-09-22T13:31:29.404	ngr/loco/9950012/state/direction	2
2026-09-22T13:31:29.404	ngr/loco/9950012/state/estop	0
2026-09-22T13:31:29.404	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:31:29.404	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:30.371	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:30.428	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:30.429	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":152099,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":149738,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:30.429	ngr/loco/9950012/state/throttle	0
2026-09-22T13:31:30.429	ngr/loco/9950012/state/direction	2
2026-09-22T13:31:30.429	ngr/loco/9950012/state/estop	0
2026-09-22T13:31:30.429	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:31:30.430	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:31.369	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:31.412	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:31.412	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":153101,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":150741,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:31.412	ngr/loco/9950012/state/throttle	0
2026-09-22T13:31:31.412	ngr/loco/9950012/state/direction	2
2026-09-22T13:31:31.413	ngr/loco/9950012/state/estop	0
2026-09-22T13:31:31.413	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:31:31.413	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:32.377	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:32.386	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:32.387	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":154101,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":151740,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:32.387	ngr/loco/9950012/state/throttle	0
2026-09-22T13:31:32.387	ngr/loco/9950012/state/direction	2
2026-09-22T13:31:32.388	ngr/loco/9950012/state/estop	0
2026-09-22T13:31:32.388	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:31:32.389	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:33.289	ngr/loco/9950012/state/lowvolt	0
2026-09-22T13:31:33.298	ngr/loco/9950012/telem/voltage	0.66
2026-09-22T13:31:33.299	ngr/loco/9950012/telem/current	-0.00
2026-09-22T13:31:33.299	ngr/loco/9950012/telem/power	0.00
2026-09-22T13:31:33.378	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:33.393	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:33.393	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":155102,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":152741,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:33.394	ngr/loco/9950012/state/throttle	0
2026-09-22T13:31:33.394	ngr/loco/9950012/state/direction	2
2026-09-22T13:31:33.395	ngr/loco/9950012/state/estop	0
2026-09-22T13:31:33.395	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:31:33.395	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:34.380	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:34.383	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:34.383	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":156103,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":153742,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:34.383	ngr/loco/9950012/state/throttle	0
2026-09-22T13:31:34.383	ngr/loco/9950012/state/direction	2
2026-09-22T13:31:34.384	ngr/loco/9950012/state/estop	0
2026-09-22T13:31:34.384	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:31:34.384	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:35.375	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:35.378	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:35.379	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":157105,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":154745,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:35.379	ngr/loco/9950012/state/throttle	0
2026-09-22T13:31:35.379	ngr/loco/9950012/state/direction	2
2026-09-22T13:31:35.379	ngr/loco/9950012/state/estop	0
2026-09-22T13:31:35.379	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:31:35.379	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:36.376	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:36.383	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:36.383	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":158105,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":155744,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:36.383	ngr/loco/9950012/state/throttle	0
2026-09-22T13:31:36.383	ngr/loco/9950012/state/direction	2
2026-09-22T13:31:36.383	ngr/loco/9950012/state/estop	0
2026-09-22T13:31:36.384	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:31:36.384	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:37.372	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:37.382	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:37.382	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":159106,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":156746,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:37.383	ngr/loco/9950012/state/throttle	0
2026-09-22T13:31:37.383	ngr/loco/9950012/state/direction	2
2026-09-22T13:31:37.391	ngr/loco/9950012/state/estop	0
2026-09-22T13:31:37.391	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:31:37.391	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:38.301	ngr/loco/9950012/state/lowvolt	0
2026-09-22T13:31:38.303	ngr/loco/9950012/telem/voltage	0.67
2026-09-22T13:31:38.304	ngr/loco/9950012/telem/current	-0.00
2026-09-22T13:31:38.304	ngr/loco/9950012/telem/power	0.00
2026-09-22T13:31:38.371	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:38.378	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:38.384	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":160107,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":157746,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:38.398	ngr/loco/9950012/state/throttle	0
2026-09-22T13:31:38.398	ngr/loco/9950012/state/direction	2
2026-09-22T13:31:38.398	ngr/loco/9950012/state/estop	0
2026-09-22T13:31:38.398	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:31:38.398	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:39.382	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:39.399	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:39.399	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":161107,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":158746,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:39.400	ngr/loco/9950012/state/throttle	0
2026-09-22T13:31:39.400	ngr/loco/9950012/state/direction	2
2026-09-22T13:31:39.400	ngr/loco/9950012/state/estop	0
2026-09-22T13:31:39.400	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:31:39.400	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:40.371	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:40.374	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:31:40.408	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":162108,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":159747,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:31:40.419	ngr/loco/9950012/state/throttle	0
